job_id,permit_type,permit_subtype,work_type,job_type,filing_status,filing_date,borough,community_board,residential,bldg_type,zip_code
421215633,EW,OT,OT,A2,RENEWAL,2024-12-11,QUEENS,414,YES,1,11694
421007387,EQ,FN,EQ,NB,RENEWAL,2024-12-11,QUEENS,407,YES,1,11354
322012488,EW,BL,BL,A2,RENEWAL,2024-12-12,BROOKLYN,303,YES,2,11221
320596583,PL,,PL,A1,RENEWAL,2024-12-13,BROOKLYN,310,YES,1,11220
410132887,EQ,FN,EQ,NB,RENEWAL,2024-12-13,QUEENS,404,YES,2,11368
123362574,AL,,OT,A3,RENEWAL,2024-12-16,MANHATTAN,112,,2,10033
123112648,NB,,,NB,RENEWAL,2024-12-16,MANHATTAN,110,YES,2,10027
410132887,FO,,,NB,RENEWAL,2024-12-18,QUEENS,404,YES,2,11368
421621846,NB,,,NB,RENEWAL,2024-12-20,QUEENS,407,YES,2,11354
401961338,AL,,,A1,RENEWAL,2024-12-23,QUEENS,414,YES,1,11694
401401871,NB,,,NB,RENEWAL,2024-12-24,QUEENS,412,YES,1,11434
123572552,EW,OT,OT,A2,RENEWAL,2024-12-27,MANHATTAN,108,YES,1,10028
321663918,AL,,,A1,RENEWAL,2024-12-30,BROOKLYN,301,,2,11222
340620171,EW,SD,SD,A2,RENEWAL,2024-12-30,BROOKLYN,301,,2,11222
340620171,EW,SP,SP,A2,RENEWAL,2024-12-30,BROOKLYN,301,,2,11222
421925117,EW,OT,OT,A2,RENEWAL,2024-12-30,QUEENS,403,YES,2,11372
200246144,PL,,PL,A2,RENEWAL,2024-12-31,BRONX,211,,1,10469
322034874,AL,,,A1,RENEWAL,2025-01-02,BROOKLYN,312,,2,11219
340915246,AL,,OT,A3,INITIAL,2025-01-02,BROOKLYN,304,,2,11207
121206140,NB,,,NB,RENEWAL,2025-01-02,MANHATTAN,105,YES,2,10001
321596509,FO,,,NB,INITIAL,2025-01-03,BROOKLYN,310,YES,2,11219
320725738,FO,,,NB,RENEWAL,2025-01-06,BROOKLYN,308,YES,2,11238
320725738,NB,,,NB,RENEWAL,2025-01-06,BROOKLYN,308,YES,2,11238
121203820,EQ,FN,EQ,NB,RENEWAL,2025-01-06,MANHATTAN,112,YES,2,10032
321383365,AL,,,A1,RENEWAL,2025-01-07,BROOKLYN,314,,2,11230
123058822,NB,,,NB,RENEWAL,2025-01-07,MANHATTAN,105,YES,2,10016
123770455,EW,OT,OT,A2,RENEWAL,2025-01-08,MANHATTAN,102,YES,2,10014
321125849,AL,,,A1,RENEWAL,2025-01-08,BROOKLYN,304,YES,1,11221
321754142,AL,,,A1,RENEWAL,2025-01-09,BROOKLYN,312,YES,1,11219
320911251,FO,EA,,NB,RENEWAL,2025-01-09,BROOKLYN,311,YES,1,11204
320911251,FO,,,NB,RENEWAL,2025-01-09,BROOKLYN,311,YES,1,11204
321647811,EQ,FN,EQ,NB,RENEWAL,2025-01-09,BROOKLYN,301,YES,2,11222
320912063,PL,,PL,NB,RENEWAL,2025-01-14,BROOKLYN,302,,2,11205
201090693,NB,,,NB,RENEWAL,2025-01-16,BRONX,211,YES,1,10460
321593931,PL,,PL,A1,RENEWAL,2025-01-16,BROOKLYN,303,YES,2,11216
140769416,PL,,PL,A2,RENEWAL,2025-01-17,MANHATTAN,106,YES,2,10017
400807506,PL,,PL,A2,RENEWAL,2025-01-17,QUEENS,404,,2,11372
123490070,AL,,,A1,RENEWAL,2025-01-17,MANHATTAN,104,,2,10001
321970747,EW,MH,MH,A2,RENEWAL,2025-01-17,BROOKLYN,301,YES,2,11211
302013684,AL,,,A1,RENEWAL,2025-01-17,BROOKLYN,315,YES,1,11229
123770455,EW,OT,OT,A2,RENEWAL,2025-01-21,MANHATTAN,102,,2,10014
321597090,FO,,,NB,RENEWAL,2025-01-21,BROOKLYN,307,YES,2,11220
440511572,EW,MH,MH,A2,RENEWAL,2025-01-23,QUEENS,411,,2,11362
321970355,AL,,,A1,INITIAL,2025-01-29,BROOKLYN,318,,2,11234
420066788,AL,,,A1,RENEWAL,2025-01-29,QUEENS,414,,2,11693
321125849,AL,,,A1,RENEWAL,2025-01-31,BROOKLYN,304,YES,1,11221
420377924,EW,OT,OT,A2,RENEWAL,2025-01-31,QUEENS,414,YES,1,11691
420377924,PL,,PL,A2,RENEWAL,2025-01-31,QUEENS,414,YES,1,11691
220647735,PL,,PL,A2,RENEWAL,2025-02-03,BRONX,211,YES,1,10469
123549259,EW,FB,FB,A2,RENEWAL,2025-02-03,MANHATTAN,101,YES,2,10038
122136553,PL,,PL,A2,INITIAL,2025-02-04,MANHATTAN,103,,2,10009
123311594,AL,,,A1,RENEWAL,2025-02-04,MANHATTAN,101,YES,2,10004
421545536,EQ,FN,EQ,A3,RENEWAL,2025-02-05,QUEENS,408,YES,1,11432
321627682,EW,SP,SP,A2,RENEWAL,2025-02-06,BROOKLYN,301,,2,11211
321625899,EQ,FN,EQ,NB,RENEWAL,2025-02-06,BROOKLYN,308,YES,2,11238
421317337,NB,,,NB,RENEWAL,2025-02-19,QUEENS,404,YES,1,11368
400841032,AL,,,A1,RENEWAL,2025-02-06,QUEENS,412,YES,1,11434
520276521,AL,,OT,A3,INITIAL,2025-02-06,STATEN ISLAND,501,YES,1,10302
321474766,AL,,,A1,RENEWAL,2025-02-07,BROOKLYN,302,YES,1,11205
321625899,EQ,FN,EQ,NB,RENEWAL,2025-02-10,BROOKLYN,308,YES,2,11238
320626499,AL,,,A1,INITIAL,2025-02-11,BROOKLYN,313,,2,11223
420910679,EQ,FN,EQ,A1,RENEWAL,2025-02-11,QUEENS,409,YES,1,11419
420783227,FO,,,NB,RENEWAL,2025-02-11,QUEENS,414,YES,1,11691
421654025,FO,EA,,NB,RENEWAL,2025-02-11,QUEENS,401,,2,11101
302059377,AL,,,A1,RENEWAL,2025-02-14,BROOKLYN,303,YES,1,11233
321106398,AL,,,A1,RENEWAL,2025-02-14,BROOKLYN,301,,2,11211
421059017,EQ,FN,EQ,NB,RENEWAL,2025-02-14,QUEENS,411,,2,11364
321627682,EW,SP,SP,A2,RENEWAL,2025-02-25,BROOKLYN,301,,2,11211
121276207,PL,,PL,A2,RENEWAL,2025-02-25,MANHATTAN,107,YES,2,10025
320626499,FO,,,A1,INITIAL,2025-02-27,BROOKLYN,313,,2,11223
321969125,EW,OT,OT,A2,RENEWAL,2025-02-27,BROOKLYN,302,YES,2,11201
300074489,AL,,,A1,RENEWAL,2025-02-27,BROOKLYN,305,YES,1,11208
421842224,AL,,,A1,INITIAL,2025-02-28,QUEENS,404,,2,11368
410071238,EQ,FN,EQ,NB,RENEWAL,2025-02-28,QUEENS,402,,2,11377
410071238,NB,,,NB,RENEWAL,2025-02-28,QUEENS,402,,2,11377
440645795,EW,OT,OT,A2,INITIAL,2025-03-05,QUEENS,410,YES,1,11417
421482489,EQ,FN,EQ,NB,RENEWAL,2025-03-06,QUEENS,401,YES,2,11106
320910724,PL,,PL,A1,RENEWAL,2025-03-07,BROOKLYN,316,,2,11233
520331114,PL,,PL,A2,INITIAL,2025-03-07,STATEN ISLAND,501,YES,2,10302
122424144,PL,,PL,A2,INITIAL,2025-03-11,MANHATTAN,107,,2,10023
321383472,PL,,PL,A1,RENEWAL,2025-03-25,BROOKLYN,301,,2,11249
420825986,FO,,,A1,RENEWAL,2025-03-12,QUEENS,404,YES,1,11368
121205739,FO,EA,,A1,INITIAL,2025-03-13,MANHATTAN,103,YES,2,10002
340744350,NB,,,NB,RENEWAL,2025-03-13,BROOKLYN,301,YES,1,11211
123770455,EW,OT,OT,A2,RENEWAL,2025-03-13,MANHATTAN,102,YES,2,10014
321815595,PL,,PL,NB,RENEWAL,2025-03-14,BROOKLYN,315,YES,1,11223
420021817,AL,,,A1,RENEWAL,2025-03-14,QUEENS,406,YES,1,11374
410071238,NB,,,NB,RENEWAL,2025-03-14,QUEENS,402,,2,11377
210009239,AL,,,A1,RENEWAL,2025-03-14,BRONX,210,YES,1,10465
340134919,EW,OT,OT,A2,RENEWAL,2025-03-17,BROOKLYN,303,YES,2,11221
420493353,AL,,,A1,RENEWAL,2025-03-17,QUEENS,412,YES,1,11423
321386932,FO,EA,,NB,RENEWAL,2025-03-17,BROOKLYN,317,YES,2,11226
321386932,FO,,,NB,RENEWAL,2025-03-17,BROOKLYN,317,YES,2,11226
320718470,PL,,PL,A2,RENEWAL,2025-03-19,BROOKLYN,301,,2,11222
440631425,AL,,,A1,RENEWAL,2025-03-19,QUEENS,402,YES,1,11377
121205739,FO,,,A1,INITIAL,2025-03-20,MANHATTAN,103,YES,2,10002
140358333,EW,OT,OT,A2,RENEWAL,2025-03-20,MANHATTAN,107,YES,2,10025
321498599,NB,,,NB,RENEWAL,2025-03-20,BROOKLYN,312,,2,11219
401831354,NB,,,NB,RENEWAL,2025-03-25,QUEENS,412,YES,1,11423
300433216,NB,,,NB,RENEWAL,2025-03-28,BROOKLYN,307,,2,11232
300960510,AL,,,A1,RENEWAL,2025-04-04,BROOKLYN,318,YES,1,11236
321135829,EW,OT,OT,A2,RENEWAL,2025-03-31,BROOKLYN,318,YES,1,11210
520331114,EW,OT,OT,A2,RENEWAL,2025-04-03,STATEN ISLAND,501,YES,2,10302
321183287,FO,,,NB,RENEWAL,2025-04-04,BROOKLYN,307,YES,2,11232
321408534,NB,,,NB,RENEWAL,2025-04-07,BROOKLYN,303,YES,2,11216
401089674,PL,,PL,NB,RENEWAL,2025-04-07,QUEENS,408,YES,1,11367
122367606,AL,,,A1,RENEWAL,2025-04-09,MANHATTAN,101,YES,2,10038
321183287,FO,,,NB,RENEWAL,2025-04-16,BROOKLYN,307,YES,2,11232
401089674,PL,,PL,NB,RENEWAL,2025-04-10,QUEENS,408,YES,1,11367
410232270,AL,,,A1,RENEWAL,2025-04-11,QUEENS,407,,2,11355
520116240,AL,,,A1,RENEWAL,2025-04-11,STATEN ISLAND,501,YES,1,10314
401814453,AL,,,A1,RENEWAL,2025-04-14,QUEENS,412,,2,11434
421889291,NB,,,NB,RENEWAL,2025-04-14,QUEENS,409,YES,2,11418
520258382,PL,,PL,NB,RENEWAL,2025-04-14,STATEN ISLAND,501,,2,10304
102774179,AL,,,A1,RENEWAL,2025-04-17,MANHATTAN,103,YES,2,10002
141006015,EW,OT,OT,A2,RENEWAL,2025-04-17,MANHATTAN,111,YES,2,10037
421695543,FO,EA,,A1,INITIAL,2025-04-21,QUEENS,404,,2,11373
220340842,FO,EA,,NB,RENEWAL,2025-04-21,BRONX,210,,2,10464
401089674,PL,,PL,NB,RENEWAL,2025-04-28,QUEENS,408,YES,1,11367
321189584,FO,,,NB,RENEWAL,2025-04-30,BROOKLYN,306,YES,2,11201
320908336,NB,,,NB,RENEWAL,2025-04-30,BROOKLYN,317,YES,2,11226
321459355,PL,,PL,NB,RENEWAL,2025-04-30,BROOKLYN,307,,2,11232
140506600,EQ,SH,EQ,A3,RENEWAL,2025-05-01,MANHATTAN,105,,2,10036
320908853,NB,,,NB,RENEWAL,2025-05-06,BROOKLYN,302,YES,2,11238
321376872,AL,,,A1,RENEWAL,2025-05-08,BROOKLYN,301,,2,11206
300938626,AL,,,A1,RENEWAL,2025-05-08,BROOKLYN,306,YES,1,11231
321183303,FO,EA,,NB,RENEWAL,2025-05-12,BROOKLYN,307,,2,11232
320910724,AL,,,A1,RENEWAL,2025-05-14,BROOKLYN,316,YES,2,11233
321191394,PL,,PL,NB,RENEWAL,2025-05-16,BROOKLYN,306,,2,11217
510036177,AL,,,A1,RENEWAL,2025-05-16,STATEN ISLAND,502,YES,1,10306
123819305,AL,,,A1,RENEWAL,2025-05-16,MANHATTAN,102,,2,10013
321772104,FO,,,NB,RENEWAL,2025-05-16,BROOKLYN,315,YES,2,11235
321989185,NB,,,NB,RENEWAL,2025-05-19,BROOKLYN,308,YES,2,11213
210180481,NB,,,NB,RENEWAL,2025-05-21,BRONX,204,,2,10451
121780457,AL,,,A1,RENEWAL,2025-05-22,MANHATTAN,102,YES,1,10014
500384363,PL,,PL,A2,INITIAL,2025-05-23,STATEN ISLAND,501,,2,10303
321737466,EW,OT,OT,A2,RENEWAL,2025-05-27,BROOKLYN,309,,2,11225
321387931,AL,,,A1,RENEWAL,2025-05-27,BROOKLYN,312,YES,2,11219
122515518,PL,,PL,A2,RENEWAL,2025-05-27,MANHATTAN,108,YES,2,10028
322099233,DM,,,DM,RENEWAL,2025-05-27,BROOKLYN,309,,1,11213
421428538,AL,,OT,A3,RENEWAL,2025-05-28,QUEENS,412,YES,2,11435
420948176,PL,,PL,A2,INITIAL,2025-05-30,QUEENS,411,,2,11361
220705887,NB,,,NB,RENEWAL,2025-05-30,BRONX,211,YES,2,10462
321805828,PL,,PL,NB,RENEWAL,2025-06-02,BROOKLYN,301,,2,11222
140792355,PL,,PL,A2,RENEWAL,2025-06-02,MANHATTAN,109,YES,2,10027
300844996,AL,,,A1,RENEWAL,2025-06-04,BROOKLYN,307,YES,1,11215
410117939,EW,OT,OT,A2,RENEWAL,2025-06-04,QUEENS,403,,2,11372
220152313,FO,,,NB,RENEWAL,2025-06-05,BRONX,209,,2,10462
421207223,PL,,PL,A2,RENEWAL,2025-06-09,QUEENS,414,,2,11693
421207223,PL,,PL,A2,RENEWAL,2025-06-09,QUEENS,414,,2,11693
120778578,PL,,PL,A2,RENEWAL,2025-06-09,MANHATTAN,112,,2,10034
300499850,AL,,,A1,RENEWAL,2025-06-10,BROOKLYN,306,,2,11231
421774832,AL,,,A1,RENEWAL,2025-06-11,QUEENS,413,YES,1,11411
240167289,AL,,OT,A3,INITIAL,2025-06-13,BRONX,207,YES,2,10468
321583238,NB,,,NB,RENEWAL,2025-06-17,BROOKLYN,302,YES,2,11201
421168293,AL,,,A1,RENEWAL,2025-06-25,QUEENS,401,YES,1,11105
320504959,EW,OT,OT,A2,RENEWAL,2025-06-25,BROOKLYN,307,YES,2,11215
123718600,EW,SP,SP,A2,RENEWAL,2025-06-27,MANHATTAN,106,,2,10003
320504959,EW,OT,OT,A2,RENEWAL,2025-06-30,BROOKLYN,307,YES,2,11215
520388688,NB,,,NB,INITIAL,2025-06-30,STATEN ISLAND,503,YES,1,10309
201066933,NB,,,NB,RENEWAL,2025-06-30,BRONX,212,YES,1,10466
500149591,AL,,,A1,RENEWAL,2025-07-01,STATEN ISLAND,503,,2,10309
421903532,NB,,,NB,RENEWAL,2025-07-01,QUEENS,402,,2,11377
220708839,AL,,,A1,RENEWAL,2025-07-01,BRONX,212,YES,1,10467
421061807,AL,,,A1,RENEWAL,2025-07-02,QUEENS,411,YES,1,11361
322084374,AL,,,A1,RENEWAL,2025-07-03,BROOKLYN,307,YES,1,11215
320504959,EW,OT,OT,A2,RENEWAL,2025-07-03,BROOKLYN,307,YES,2,11215
421661124,AL,,OT,A3,RENEWAL,2025-07-07,QUEENS,403,,2,11372
320945377,EW,OT,OT,A2,RENEWAL,2025-07-07,BROOKLYN,312,YES,2,11230
500737679,PL,,PL,A2,RENEWAL,2025-07-09,STATEN ISLAND,503,,2,10309
321924904,PL,,PL,A1,RENEWAL,2025-07-10,BROOKLYN,308,YES,2,11213
421215633,EW,OT,OT,A2,RENEWAL,2025-07-15,QUEENS,414,YES,1,11694
401990002,AL,,,A1,RENEWAL,2025-07-15,QUEENS,408,,2,11367
102236750,EW,SP,SP,A2,RENEWAL,2025-07-15,MANHATTAN,107,,2,10023
421428538,AL,,OT,A3,RENEWAL,2025-07-15,QUEENS,412,YES,2,11435
420663115,PL,,PL,NB,RENEWAL,2025-07-16,QUEENS,409,,2,11418
440653785,AL,,,A1,RENEWAL,2025-07-18,QUEENS,410,YES,1,11420
121582858,AL,,,A1,RENEWAL,2025-07-18,MANHATTAN,105,,2,10036
500182116,AL,,,A1,RENEWAL,2025-07-18,STATEN ISLAND,503,YES,1,10308
121464771,PL,,PL,A2,RENEWAL,2025-07-22,MANHATTAN,102,,2,10013
301417919,AL,,,A1,RENEWAL,2025-07-22,BROOKLYN,318,YES,1,11234
401757880,NB,,,NB,RENEWAL,2025-07-23,QUEENS,401,,2,11106
210179983,FO,EA,,NB,RENEWAL,2025-07-23,BRONX,205,YES,2,10457
321449232,AL,,,A1,RENEWAL,2025-07-24,BROOKLYN,315,,2,11223
122827325,PL,,PL,A2,RENEWAL,2025-07-24,MANHATTAN,103,,2,10003
122272432,PL,,PL,A2,RENEWAL,2025-07-24,MANHATTAN,103,YES,2,10003
322030805,DM,,,DM,INITIAL,2025-07-24,BROOKLYN,314,,1,11230
520259087,EQ,SH,EQ,A3,RENEWAL,2025-07-29,STATEN ISLAND,501,,2,10304
200630219,AL,,,A1,RENEWAL,2025-07-29,BRONX,208,YES,1,10471
302030530,PL,,PL,A1,RENEWAL,2025-07-29,BROOKLYN,305,YES,1,11208
520461884,DM,,,DM,RENEWAL,2025-07-31,STATEN ISLAND,503,,2,10309
122357010,PL,,PL,A2,RENEWAL,2025-08-06,MANHATTAN,110,,2,10026
321573775,EW,OT,OT,A2,RENEWAL,2025-08-04,BROOKLYN,306,,2,11231
220456183,EW,OT,OT,A2,RENEWAL,2025-08-06,BRONX,204,,2,10451
320839410,AL,,,A1,RENEWAL,2025-08-08,BROOKLYN,312,,2,11219
123594672,EW,OT,OT,A2,RENEWAL,2025-08-08,MANHATTAN,111,YES,2,10128
122995465,AL,,,A1,RENEWAL,2025-08-11,MANHATTAN,105,YES,2,10003
421939031,AL,,,A1,INITIAL,2025-08-11,QUEENS,412,YES,1,11434
301515849,PL,,PL,NB,RENEWAL,2025-08-13,BROOKLYN,307,,2,11232
421781067,AL,,,A1,INITIAL,2025-08-15,QUEENS,401,,2,11105
400690720,PL,,PL,A1,RENEWAL,2025-08-18,QUEENS,407,YES,1,11355
340796918,AL,,,A1,RENEWAL,2025-08-18,BROOKLYN,306,YES,1,11231
421176738,NB,,,NB,RENEWAL,2025-08-18,QUEENS,404,YES,1,11373
321141171,EW,OT,OT,A2,RENEWAL,2025-08-18,BROOKLYN,308,YES,2,11238
210177823,NB,,,NB,RENEWAL,2025-08-21,BRONX,201,,2,10455
322000099,NB,,,NB,RENEWAL,2025-08-21,BROOKLYN,315,,2,11235
340253736,EW,SP,SP,A2,INITIAL,2025-08-28,BROOKLYN,312,,2,11219
302334506,PL,,PL,NB,RENEWAL,2025-09-02,BROOKLYN,305,YES,1,11208
340796918,AL,,,A1,RENEWAL,2025-09-03,BROOKLYN,306,YES,1,11231
103857569,AL,,,A1,RENEWAL,2025-09-03,MANHATTAN,108,YES,1,10021
110331230,AL,,,A1,RENEWAL,2025-09-05,MANHATTAN,101,YES,2,10013
421810348,AL,,,A1,RENEWAL,2025-09-09,QUEENS,401,,2,11101
321632159,AL,,,A1,RENEWAL,2025-09-09,BROOKLYN,316,YES,2,11233
201061493,AL,,,A1,RENEWAL,2025-09-11,BRONX,210,YES,1,10465
321769877,AL,,,A1,RENEWAL,2025-09-12,BROOKLYN,308,,2,11213
420665042,NB,,,NB,RENEWAL,2025-09-12,QUEENS,411,,2,11427
103395924,EQ,SH,EQ,A3,RENEWAL,2025-09-17,MANHATTAN,101,,2,10004
321253521,EQ,FN,EQ,NB,RENEWAL,2025-09-17,BROOKLYN,312,,2,11218
322041660,NB,,,NB,RENEWAL,2025-09-19,BROOKLYN,311,,2,11228
321926528,EW,OT,OT,A2,RENEWAL,2025-09-19,BROOKLYN,306,YES,1,11231
140757045,EW,OT,OT,A2,RENEWAL,2025-09-19,MANHATTAN,101,,2,10007
340761651,AL,,,A1,RENEWAL,2025-09-23,BROOKLYN,308,YES,1,11216
321688107,EW,OT,OT,A2,RENEWAL,2025-09-24,BROOKLYN,318,YES,1,11210
300818140,PL,,PL,A2,RENEWAL,2025-09-24,BROOKLYN,306,,1,11231
500492111,AL,,,A1,RENEWAL,2025-09-26,STATEN ISLAND,502,YES,1,10305
322020004,AL,,,A1,RENEWAL,2025-09-30,BROOKLYN,317,YES,1,11203
322085266,EW,OT,OT,A2,INITIAL,2025-10-02,BROOKLYN,318,,2,11236
421756834,AL,,,A1,RENEWAL,2025-10-02,QUEENS,403,YES,1,11369
340795483,FO,,,NB,RENEWAL,2025-10-06,BROOKLYN,314,,2,11226
220524216,AL,,,A1,RENEWAL,2025-10-06,BRONX,201,YES,2,10454
210180935,AL,,,A1,RENEWAL,2025-10-07,BRONX,202,YES,2,10459
321969205,EW,OT,OT,A2,RENEWAL,2025-10-08,BROOKLYN,306,YES,2,11201
320913231,NB,,,NB,RENEWAL,2025-10-08,BROOKLYN,306,YES,2,11201
320913231,FO,EA,,NB,RENEWAL,2025-10-08,BROOKLYN,306,YES,2,11201
320913231,FO,,,NB,RENEWAL,2025-10-08,BROOKLYN,306,YES,2,11201
220693729,AL,,,A1,RENEWAL,2025-10-10,BRONX,208,YES,1,10468
140962493,AL,,,A1,RENEWAL,2025-10-15,MANHATTAN,102,YES,1,10011
401217839,PL,,PL,A1,RENEWAL,2025-10-21,QUEENS,409,,1,11419
500621749,NB,,,NB,RENEWAL,2025-10-22,STATEN ISLAND,501,,2,10301
500621749,EQ,FN,EQ,NB,RENEWAL,2025-10-22,STATEN ISLAND,501,,2,10301
321598847,AL,,,A1,RENEWAL,2025-10-24,BROOKLYN,302,YES,1,11205
123752331,EW,OT,OT,A2,RENEWAL,2025-10-27,MANHATTAN,104,,2,10001
420999879,EQ,FN,EQ,NB,RENEWAL,2025-10-28,QUEENS,414,YES,1,11694
421339698,FO,EA,,NB,RENEWAL,2025-10-29,QUEENS,407,,2,11354
301031023,AL,,,A1,RENEWAL,2025-11-17,BROOKLYN,301,YES,1,11211
140843121,PL,,PL,A2,RENEWAL,2025-10-31,MANHATTAN,107,YES,2,10025
420824157,PL,,PL,A2,RENEWAL,2025-11-03,QUEENS,412,YES,1,11435
421742252,AL,,,A1,RENEWAL,2025-11-06,QUEENS,406,,2,11375
402170039,PL,,PL,A1,INITIAL,2025-11-06,QUEENS,408,YES,1,11367
220638399,EW,OT,OT,A2,RENEWAL,2025-11-06,BRONX,207,YES,1,10467
220638399,PL,,PL,A2,RENEWAL,2025-11-06,BRONX,207,YES,1,10467
120304349,PL,,PL,A2,RENEWAL,2025-11-07,MANHATTAN,107,YES,2,10025
520453107,FO,,,NB,INITIAL,2025-11-13,STATEN ISLAND,503,,2,10307
520453107,FO,EA,,NB,INITIAL,2025-11-13,STATEN ISLAND,503,,2,10307
520453107,NB,,,NB,INITIAL,2025-11-13,STATEN ISLAND,503,,2,10307
320523386,EW,OT,OT,A2,RENEWAL,2025-11-14,BROOKLYN,318,YES,1,11234
402099000,NB,,,NB,RENEWAL,2025-11-14,QUEENS,407,YES,1,11358
321949040,PL,,PL,A2,INITIAL,2025-11-17,BROOKLYN,303,YES,1,11221
321949040,EW,OT,OT,A2,RENEWAL,2025-11-18,BROOKLYN,303,YES,1,11221
220643891,AL,,OT,A3,RENEWAL,2025-11-19,BRONX,201,YES,2,10454
340795483,FO,,,NB,RENEWAL,2025-11-25,BROOKLYN,314,,2,11226
321598847,AL,,,A1,RENEWAL,2025-11-25,BROOKLYN,302,YES,1,11205
320516937,AL,,,A1,RENEWAL,2025-11-26,BROOKLYN,316,,2,11233
500600370,AL,,,A1,RENEWAL,2025-12-03,STATEN ISLAND,503,YES,1,10312
101257970,PL,,PL,A2,RENEWAL,2025-12-04,MANHATTAN,103,,2,10009
301972934,AL,,,A1,RENEWAL,2025-12-08,BROOKLYN,314,YES,1,11230
401807078,NB,,,NB,RENEWAL,2025-12-10,QUEENS,402,,2,11101
340795483,FO,,,NB,RENEWAL,2025-12-11,BROOKLYN,314,,2,11226
340795483,FO,,,NB,RENEWAL,2025-12-12,BROOKLYN,314,,2,11226
320624115,AL,,,A1,RENEWAL,2025-12-15,BROOKLYN,304,YES,2,11237
302280001,PL,,PL,A1,RENEWAL,2025-12-18,BROOKLYN,307,,2,11220
421939102,AL,,,A1,RENEWAL,2025-12-19,QUEENS,402,,2,11377
301245187,AL,,,A1,RENEWAL,2025-12-23,BROOKLYN,312,YES,1,11219
320622714,NB,,,NB,RENEWAL,2025-12-23,BROOKLYN,313,YES,2,11224
421909368,EW,OT,OT,A2,RENEWAL,2025-12-23,QUEENS,409,YES,1,11416
123376140,EW,OT,OT,A2,RENEWAL,2025-12-29,MANHATTAN,104,,2,10019
122535630,AL,,,A1,RENEWAL,2025-12-30,MANHATTAN,108,YES,2,10065
401585646,AL,,,A1,RENEWAL,2026-01-02,QUEENS,414,,2,11691
310182272,EW,OT,OT,A2,RENEWAL,2026-01-02,BROOKLYN,302,,2,11201
310009031,EW,OT,OT,A2,RENEWAL,2026-01-02,BROOKLYN,302,,2,11201
310009022,EW,OT,OT,A2,RENEWAL,2026-01-02,BROOKLYN,302,,2,11201
210179340,FO,EA,,NB,RENEWAL,2026-01-05,BRONX,212,YES,1,10469
301161560,AL,,,A1,RENEWAL,2026-01-06,BROOKLYN,311,,2,11223
123038195,EQ,SH,EQ,A3,RENEWAL,2026-01-06,MANHATTAN,102,YES,2,10014
210179983,NB,,,NB,RENEWAL,2026-01-07,BRONX,205,YES,2,10457
220693729,AL,,,A1,RENEWAL,2026-01-08,BRONX,208,YES,1,10468
520001382,PL,,PL,A1,INITIAL,2026-01-09,STATEN ISLAND,501,YES,1,10303
520355464,PL,,PL,A2,INITIAL,2026-01-09,STATEN ISLAND,501,YES,1,10303
321353833,PL,,PL,A2,RENEWAL,2026-01-09,BROOKLYN,313,YES,2,11224
321730560,PL,,PL,A2,RENEWAL,2026-01-09,BROOKLYN,308,,2,11216
321915521,AL,,,A1,RENEWAL,2026-01-12,BROOKLYN,306,,2,11217
420211960,AL,,,A1,RENEWAL,2026-01-13,QUEENS,407,,2,11354
321905667,PL,,PL,A2,RENEWAL,2026-01-14,BROOKLYN,311,,2,11214
220735649,DM,,,DM,RENEWAL,2026-01-14,BRONX,207,,1,10458
123366302,NB,,,NB,RENEWAL,2026-01-16,MANHATTAN,112,YES,2,10040
500280037,AL,,,A1,RENEWAL,2026-01-16,STATEN ISLAND,502,YES,1,10306
440651117,EW,OT,OT,A2,INITIAL,2026-01-20,QUEENS,410,YES,1,11419
320908899,AL,,,A1,RENEWAL,2026-01-20,BROOKLYN,302,,2,11201
340794297,AL,,,A1,RENEWAL,2026-01-21,BROOKLYN,314,,2,11226
320908336,PL,,PL,NB,RENEWAL,2026-01-21,BROOKLYN,317,YES,2,11226
301327687,NB,,,NB,RENEWAL,2026-01-22,BROOKLYN,303,YES,1,11233
340795483,FO,,,NB,RENEWAL,2026-01-22,BROOKLYN,314,,2,11226
310156416,AL,,,A1,RENEWAL,2026-01-22,BROOKLYN,308,YES,2,11213
421693233,FO,EA,,NB,RENEWAL,2026-01-22,QUEENS,402,YES,2,11377
402897745,EW,OT,OT,A2,RENEWAL,2026-01-23,QUEENS,412,,2,11434
220735649,EQ,OT,EQ,DM,RENEWAL,2026-01-23,BRONX,207,,1,10458
421133543,NB,,,NB,RENEWAL,2026-01-31,QUEENS,412,YES,2,11423
321183303,FO,,,NB,RENEWAL,2026-02-04,BROOKLYN,307,,2,11232
500224526,AL,,,A1,RENEWAL,2026-02-05,STATEN ISLAND,501,YES,1,10314
421317337,EQ,FN,EQ,NB,RENEWAL,2026-02-06,QUEENS,404,YES,1,11368
510071226,NB,,,NB,RENEWAL,2026-02-06,STATEN ISLAND,501,,1,10303
402477903,NB,,,NB,RENEWAL,2026-02-09,QUEENS,409,YES,1,11419
340795483,FO,,,NB,RENEWAL,2026-02-09,BROOKLYN,314,,2,11226
421681530,FO,,,A1,INITIAL,2026-02-10,QUEENS,414,YES,1,11691
340755392,FO,EA,,NB,INITIAL,2026-02-12,BROOKLYN,317,YES,1,11210
421368237,AL,,,A1,RENEWAL,2026-02-17,QUEENS,403,,2,11368
